Date,hmm_regime,gbm_regime,tsfm_regime,momo_regime,fold,momo_side,hmm_side,gbm_side,tsfm_side,votes_up,tier,flip_move,gold_side,leg_id,run_len,gold_side_fwd10,gold_side_fwd20,gold_side_fwd60,flips_within_lag,momo_hit,n_side_agree
2020-09-21,0,0,0,3,2,-1,1,1,1,3,mixed,0.00837238235105775,-1,30,1,-1.0,-1.0,1.0,0.0,1.0,1
2020-09-22,0,0,0,0,2,1,1,1,1,4,mixed,0.0007327190316103183,-1,30,1,-1.0,-1.0,1.0,0.0,0.0,4
2020-09-23,0,4,4,3,2,-1,1,-1,-1,3,mixed,0.024920924722325877,-1,30,1,-1.0,-1.0,1.0,0.0,1.0,3
2020-09-24,0,4,4,3,2,-1,1,-1,-1,3,mixed,0.022581425566689406,-1,30,2,-1.0,-1.0,1.0,0.0,1.0,3
2020-09-25,0,4,4,3,2,-1,1,-1,-1,3,mixed,0.00717259631142575,-1,30,3,-1.0,-1.0,1.0,0.0,1.0,3
2020-09-28,0,4,4,0,2,1,1,-1,-1,4,mixed,0.00794442364111314,-1,30,1,-1.0,-1.0,1.0,0.0,0.0,2
2020-09-29,0,4,4,0,2,1,1,-1,-1,4,mixed,0.002273497190539042,-1,30,2,-1.0,-1.0,1.0,0.0,0.0,2
2020-09-30,0,4,4,0,2,1,1,-1,-1,5,mixed,0.009482703301711193,-1,30,3,-1.0,-1.0,1.0,0.0,0.0,2
2020-10-01,0,4,4,0,2,1,1,-1,-1,6,lean,0.013729938173931533,-1,30,4,-1.0,-1.0,1.0,0.0,0.0,2
2020-10-02,0,4,4,0,2,1,1,-1,-1,6,lean,0.008645854417107857,-1,30,5,-1.0,1.0,1.0,0.0,0.0,2
2020-10-05,0,4,4,0,2,1,1,-1,-1,7,strong,0.03741713178679906,-1,30,6,-1.0,1.0,1.0,0.0,0.0,2
2020-10-06,0,4,4,1,2,1,1,-1,-1,7,strong,0.013507976191245774,-1,30,7,-1.0,1.0,1.0,0.0,0.0,2
2020-10-07,0,4,4,1,2,1,1,-1,-1,8,unanimous,0.05139799443929671,-1,30,8,-1.0,1.0,1.0,0.0,0.0,2
2020-10-08,3,4,4,1,2,1,-1,-1,-1,8,unanimous,0.057571787348552284,-1,30,9,-1.0,1.0,1.0,0.0,0.0,1
2020-10-09,3,4,4,1,2,1,-1,-1,-1,8,unanimous,0.05138704140779993,-1,30,10,-1.0,1.0,1.0,0.0,0.0,1
2020-10-12,3,4,3,1,2,1,-1,-1,-1,8,unanimous,0.05167190343575112,-1,30,11,-1.0,1.0,1.0,0.0,0.0,1
2020-10-13,3,4,4,1,2,1,-1,-1,-1,8,unanimous,0.050245866054356436,-1,30,12,-1.0,1.0,1.0,0.0,0.0,1
2020-10-14,3,4,4,1,2,1,-1,-1,-1,8,unanimous,0.036022302106316295,-1,30,13,-1.0,1.0,1.0,0.0,0.0,1
2020-10-15,3,4,4,1,2,1,-1,-1,-1,8,unanimous,0.03626693774867684,-1,30,14,-1.0,1.0,1.0,0.0,0.0,1
2020-10-16,0,5,3,1,2,1,1,-1,-1,8,unanimous,0.0471725166201975,-1,30,15,1.0,1.0,1.0,1.0,0.0,2
2020-10-19,0,5,0,1,2,1,1,-1,1,8,unanimous,0.04157419167374521,-1,30,16,1.0,1.0,1.0,1.0,0.0,3
2020-10-20,0,4,0,1,2,1,1,-1,1,8,unanimous,0.03704490243933567,-1,30,17,1.0,1.0,1.0,1.0,0.0,3
2020-10-21,0,5,0,1,2,1,1,-1,1,8,unanimous,0.04172064588568103,-1,30,18,1.0,1.0,1.0,1.0,0.0,3
2020-10-22,0,5,0,1,2,1,1,-1,1,8,unanimous,0.04565830058448028,-1,30,19,1.0,1.0,1.0,1.0,0.0,3
2020-10-23,3,4,3,1,2,1,-1,-1,-1,7,strong,0.0479717425338384,-1,30,20,1.0,1.0,1.0,1.0,0.0,1
2020-10-26,0,4,4,1,2,1,1,-1,-1,5,mixed,0.014516409574962585,-1,30,21,1.0,1.0,1.0,1.0,0.0,2
2020-10-27,0,4,4,1,2,1,1,-1,-1,4,mixed,0.016282858320627702,-1,30,22,1.0,1.0,1.0,1.0,0.0,2
2020-10-28,0,4,4,5,2,-1,1,-1,-1,1,strong,0.028116516778934786,-1,30,1,1.0,1.0,1.0,1.0,1.0,3
2020-10-29,0,4,4,5,2,-1,1,-1,-1,2,lean,0.021355767364883205,-1,30,2,1.0,1.0,1.0,1.0,1.0,3
2020-10-30,0,4,4,5,2,-1,1,-1,-1,1,strong,0.024220465118223844,1,31,3,1.0,1.0,1.0,0.0,0.0,3
2020-11-02,0,4,4,5,2,-1,1,-1,-1,1,strong,0.02167617546167011,1,31,4,1.0,1.0,1.0,0.0,0.0,3
2020-11-03,0,4,4,2,2,1,1,-1,-1,4,mixed,0.0024308556494495592,1,31,1,1.0,1.0,1.0,0.0,1.0,2
2020-11-04,0,4,4,2,2,1,1,-1,-1,8,unanimous,0.01822728488525449,1,31,2,1.0,1.0,1.0,0.0,1.0,2
2020-11-05,0,4,4,2,2,1,1,-1,-1,8,unanimous,0.03620661037978734,1,31,3,1.0,1.0,1.0,0.0,1.0,2
2020-11-06,0,4,4,2,2,1,1,-1,-1,8,unanimous,0.03469096077494771,1,31,4,1.0,1.0,1.0,0.0,1.0,2
2020-11-09,0,4,4,2,2,1,1,-1,-1,8,unanimous,0.044945134296271005,1,31,5,1.0,1.0,1.0,0.0,1.0,2
2020-11-10,0,4,4,2,2,1,1,-1,-1,8,unanimous,0.04367473872078831,1,31,6,1.0,1.0,1.0,0.0,1.0,2
2020-11-11,3,4,3,2,2,1,-1,-1,-1,8,unanimous,0.05118871857705698,1,31,7,1.0,1.0,1.0,0.0,1.0,1
2020-11-12,3,4,3,2,2,1,-1,-1,-1,8,unanimous,0.04584660819778685,1,31,8,1.0,1.0,1.0,0.0,1.0,1
2020-11-13,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.055685228795485764,1,31,9,1.0,1.0,1.0,0.0,1.0,2
2020-11-16,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.06334593512590991,1,31,10,1.0,1.0,1.0,0.0,1.0,2
2020-11-17,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.05211867774338985,1,31,11,1.0,1.0,1.0,0.0,1.0,2
2020-11-18,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.03713619683176406,1,31,12,1.0,1.0,1.0,0.0,1.0,2
2020-11-19,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.03862181781028995,1,31,13,1.0,1.0,1.0,0.0,1.0,2
2020-11-20,3,3,3,0,2,1,-1,-1,-1,8,unanimous,0.03000425257502759,1,31,14,1.0,1.0,1.0,0.0,1.0,1
2020-11-23,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.04175254226808989,1,31,15,1.0,1.0,1.0,0.0,1.0,2
2020-11-24,3,2,3,0,2,1,-1,1,-1,8,unanimous,0.056632808831401094,1,31,16,1.0,1.0,1.0,0.0,1.0,2
2020-11-25,1,2,2,0,2,1,1,1,1,8,unanimous,0.05462787876224218,1,31,17,1.0,1.0,1.0,0.0,1.0,4
2020-11-27,1,3,3,0,2,1,1,-1,-1,8,unanimous,0.056661118254998866,1,31,18,1.0,1.0,1.0,0.0,1.0,2
2020-11-30,1,2,2,0,2,1,1,1,1,8,unanimous,0.05144815055379759,1,31,19,1.0,1.0,1.0,0.0,1.0,4
2020-12-01,1,2,2,0,2,1,1,1,1,8,unanimous,0.06429848690738427,1,31,20,1.0,1.0,1.0,0.0,1.0,4
2020-12-02,1,2,2,0,2,1,1,1,1,8,unanimous,0.07197072861159837,1,31,21,1.0,1.0,1.0,0.0,1.0,4
2020-12-03,1,2,2,1,2,1,1,1,1,8,unanimous,0.060893668205063145,1,31,22,1.0,1.0,1.0,0.0,1.0,4
2020-12-04,1,2,2,1,2,1,1,1,1,8,unanimous,0.06617380971011066,1,31,23,1.0,1.0,1.0,0.0,1.0,4
2020-12-07,1,2,2,1,2,1,1,1,1,8,unanimous,0.06271854935148657,1,31,24,1.0,1.0,1.0,0.0,1.0,4
2020-12-08,1,2,2,1,2,1,1,1,1,8,unanimous,0.06391166338667165,1,31,25,1.0,1.0,1.0,0.0,1.0,4
2020-12-09,1,2,2,1,2,1,1,1,1,8,unanimous,0.05502161205040279,1,31,26,1.0,1.0,1.0,0.0,1.0,4
2020-12-10,1,2,2,1,2,1,1,1,1,8,unanimous,0.05247798690878713,1,31,27,1.0,1.0,1.0,0.0,1.0,4
2020-12-11,1,2,2,1,2,1,1,1,1,8,unanimous,0.04983858450178724,1,31,28,1.0,1.0,1.0,0.0,1.0,4
2020-12-14,1,2,2,1,2,1,1,1,1,8,unanimous,0.044079997406959226,1,31,29,1.0,1.0,1.0,0.0,1.0,4
2020-12-15,2,2,2,1,2,1,1,1,1,8,unanimous,0.05459310918564497,1,31,30,1.0,1.0,1.0,0.0,1.0,4
2020-12-16,2,2,2,1,2,1,1,1,1,8,unanimous,0.05453033265318752,1,31,31,1.0,1.0,1.0,0.0,1.0,4
2020-12-17,1,2,2,1,2,1,1,1,1,8,unanimous,0.0578290394310359,1,31,32,1.0,1.0,1.0,0.0,1.0,4
2020-12-18,2,2,2,1,2,1,1,1,1,8,unanimous,0.05233485848947883,1,31,33,1.0,1.0,1.0,0.0,1.0,4
2020-12-21,2,2,2,1,2,1,1,1,1,8,unanimous,0.046733407715645714,1,31,34,1.0,1.0,1.0,0.0,1.0,4
2020-12-22,1,2,2,1,2,1,1,1,1,7,strong,0.04317496096915774,1,31,35,1.0,1.0,1.0,0.0,1.0,4
2020-12-23,2,2,2,1,2,1,1,1,1,8,unanimous,0.04227217908813119,1,31,36,1.0,1.0,1.0,0.0,1.0,4
2020-12-24,0,3,2,1,2,1,1,-1,1,8,unanimous,0.04415058564338292,1,31,37,1.0,1.0,1.0,0.0,1.0,3
2020-12-28,2,2,2,2,2,1,1,1,1,8,unanimous,0.05095366431891346,1,31,38,1.0,1.0,1.0,0.0,1.0,4
2020-12-29,2,2,2,2,2,1,1,1,1,8,unanimous,0.04707540208743899,1,31,39,1.0,1.0,1.0,0.0,1.0,4
2020-12-30,2,2,2,2,2,1,1,1,1,8,unanimous,0.04690587974944316,1,31,40,1.0,1.0,1.0,0.0,1.0,4
2020-12-31,2,3,2,2,2,1,1,-1,1,8,unanimous,0.05132900182581723,1,31,41,1.0,1.0,1.0,0.0,1.0,3
2021-01-04,0,2,2,2,2,1,1,1,1,7,strong,0.035580119569163515,1,31,42,1.0,1.0,1.0,0.0,1.0,4
2021-01-05,0,2,0,2,2,1,1,1,1,8,unanimous,0.04120834583040145,1,31,43,1.0,1.0,1.0,0.0,1.0,4
2021-01-06,0,2,2,2,2,1,1,1,1,8,unanimous,0.04552257498392187,1,31,44,1.0,1.0,1.0,0.0,1.0,4
2021-01-07,3,2,2,2,2,1,-1,1,1,8,unanimous,0.05853355787788295,1,31,45,1.0,1.0,1.0,0.0,1.0,3
2021-01-08,3,2,2,2,2,1,-1,1,1,8,unanimous,0.0623823378080246,1,31,46,1.0,1.0,1.0,0.0,1.0,3
2021-01-11,3,2,3,2,2,1,-1,1,-1,8,unanimous,0.0546970769361812,1,31,47,1.0,1.0,1.0,0.0,1.0,2
2021-01-12,3,2,2,2,2,1,-1,1,1,8,unanimous,0.053679741001424364,1,31,48,1.0,1.0,1.0,0.0,1.0,3
2021-01-13,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.05441638315675268,1,31,49,1.0,1.0,1.0,0.0,1.0,1
2021-01-14,3,2,2,2,2,1,-1,1,1,8,unanimous,0.049143862252922,1,31,50,1.0,1.0,1.0,0.0,1.0,3
2021-01-15,3,2,2,2,2,1,-1,1,1,8,unanimous,0.0406725240570045,1,31,51,1.0,1.0,1.0,0.0,1.0,3
2021-01-19,3,2,3,2,2,1,-1,1,-1,8,unanimous,0.046930657068932735,1,31,52,1.0,1.0,1.0,0.0,1.0,2
2021-01-20,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.05850979223151709,1,31,53,1.0,1.0,1.0,0.0,1.0,1
2021-01-21,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.05710790168687674,1,31,54,1.0,1.0,1.0,0.0,1.0,1
2021-01-22,2,3,2,2,2,1,1,-1,1,8,unanimous,0.05226591305200756,1,31,55,1.0,1.0,1.0,0.0,1.0,3
2021-01-25,2,3,2,2,2,1,1,-1,1,8,unanimous,0.0536986318513335,1,31,56,1.0,1.0,1.0,0.0,1.0,3
2021-01-26,2,2,2,2,2,1,1,1,1,8,unanimous,0.049714950403723424,1,31,57,1.0,1.0,1.0,0.0,1.0,4
2021-01-27,0,5,5,2,2,1,1,-1,-1,6,lean,0.022232591615859554,1,31,58,1.0,1.0,1.0,0.0,1.0,2
2021-01-28,0,5,5,2,2,1,1,-1,-1,6,lean,0.029532257604015566,1,31,59,1.0,1.0,1.0,0.0,1.0,2
2021-01-29,0,5,5,2,2,1,1,-1,-1,4,mixed,0.00824472005646304,1,31,60,1.0,1.0,1.0,0.0,1.0,2
2021-02-01,0,5,0,2,2,1,1,-1,1,7,strong,0.022362824493693645,1,31,61,1.0,1.0,1.0,0.0,1.0,3
2021-02-02,3,5,5,2,2,1,-1,-1,-1,8,unanimous,0.03430035167334611,1,31,62,1.0,1.0,1.0,0.0,1.0,1
2021-02-03,3,5,3,2,2,1,-1,-1,-1,7,strong,0.03387580326880557,1,31,63,1.0,1.0,1.0,0.0,1.0,1
2021-02-04,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.042844832084137474,1,31,64,1.0,1.0,1.0,0.0,1.0,1
2021-02-05,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.04516003749079234,1,31,65,1.0,1.0,1.0,0.0,1.0,1
2021-02-08,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.050695974493775164,1,31,66,1.0,1.0,1.0,0.0,1.0,1
2021-02-09,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.04815164868383326,1,31,67,1.0,1.0,1.0,0.0,1.0,1
2021-02-10,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.04620074486461423,1,31,68,1.0,1.0,-1.0,0.0,1.0,1
2021-02-11,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.04637840821831163,1,31,69,1.0,1.0,-1.0,0.0,1.0,1
2021-02-12,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.05606089297653716,1,31,70,1.0,1.0,-1.0,0.0,1.0,1
2021-02-16,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.047659642879842035,1,31,71,1.0,1.0,-1.0,0.0,1.0,1
2021-02-17,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.045781650017755915,1,31,72,1.0,1.0,-1.0,0.0,1.0,1
2021-02-18,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.0400359791481969,1,31,73,1.0,1.0,-1.0,0.0,1.0,1
2021-02-19,3,3,3,2,2,1,-1,-1,-1,8,unanimous,0.03670567472883457,1,31,74,1.0,1.0,-1.0,0.0,1.0,1
2021-02-22,0,2,0,2,2,1,1,1,1,7,strong,0.027759618525879604,1,31,75,1.0,1.0,-1.0,0.0,1.0,4
2021-02-23,0,5,0,2,2,1,1,-1,1,7,strong,0.027926737841096116,1,31,76,1.0,1.0,-1.0,0.0,1.0,3
2021-02-24,3,5,3,2,2,1,-1,-1,-1,8,unanimous,0.037750610364038484,1,31,77,1.0,1.0,-1.0,0.0,1.0,1
2021-02-25,0,5,0,2,2,1,1,-1,1,5,mixed,0.020517913414855538,1,31,78,1.0,1.0,-1.0,0.0,1.0,3
2021-02-26,0,5,0,2,2,1,1,-1,1,5,mixed,0.0066964237485417355,1,31,79,1.0,1.0,-1.0,0.0,1.0,3
2021-03-01,3,5,3,0,2,1,-1,-1,-1,7,strong,0.048075020077456565,1,31,80,1.0,1.0,-1.0,0.0,1.0,1
2021-03-02,3,5,3,0,2,1,-1,-1,-1,6,lean,0.02491542769853583,1,31,81,1.0,1.0,-1.0,0.0,1.0,1
2021-03-03,0,4,4,0,2,1,1,-1,-1,4,mixed,0.006328875353809771,1,31,82,1.0,1.0,-1.0,0.0,1.0,2
2021-03-04,0,4,4,3,2,-1,1,-1,-1,3,mixed,0.007727150265006033,1,31,1,1.0,1.0,-1.0,0.0,0.0,3
2021-03-05,0,4,4,0,2,1,1,-1,-1,4,mixed,0.01120622857213227,1,31,1,1.0,1.0,-1.0,0.0,1.0,2
2021-03-08,0,4,4,0,2,1,1,-1,-1,4,mixed,0.00525892335292677,1,31,2,1.0,1.0,-1.0,0.0,1.0,2
2021-03-09,0,4,4,0,2,1,1,-1,-1,5,mixed,0.018493016013194086,1,31,3,1.0,1.0,-1.0,0.0,1.0,2
2021-03-10,0,4,4,0,3,1,1,-1,-1,6,lean,0.023474971611024964,1,31,4,1.0,1.0,-1.0,0.0,1.0,2
2021-03-11,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.03250937902690154,1,31,5,1.0,1.0,-1.0,0.0,1.0,2
2021-03-12,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.033522390308867944,1,31,6,1.0,1.0,-1.0,0.0,1.0,2
2021-03-15,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.03741632556617824,1,31,7,1.0,1.0,-1.0,0.0,1.0,2
2021-03-16,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.03475770242635179,1,31,8,1.0,1.0,-1.0,0.0,1.0,2
2021-03-17,0,3,3,0,3,1,1,-1,-1,8,unanimous,0.03885140406718368,1,31,9,1.0,1.0,-1.0,0.0,1.0,2
2021-03-18,3,4,4,0,3,1,-1,-1,-1,8,unanimous,0.03754092538317777,1,31,10,1.0,1.0,-1.0,0.0,1.0,1
2021-03-19,0,4,4,1,3,1,1,-1,-1,8,unanimous,0.019378128199427747,1,31,11,1.0,1.0,-1.0,0.0,1.0,2
2021-03-22,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.030259425003579477,1,31,12,1.0,1.0,-1.0,0.0,1.0,2
2021-03-23,3,3,3,1,3,1,-1,-1,-1,8,unanimous,0.016666212890102283,1,31,13,1.0,1.0,-1.0,0.0,1.0,1
2021-03-24,3,4,3,1,3,1,-1,-1,-1,5,mixed,0.010356315995700971,1,31,14,1.0,1.0,-1.0,0.0,1.0,1
2021-03-25,3,3,3,1,3,1,-1,-1,-1,7,strong,0.02050889399211686,1,31,15,1.0,1.0,-1.0,0.0,1.0,1
2021-03-26,3,4,3,1,3,1,-1,-1,-1,8,unanimous,0.041109193796746824,1,31,16,1.0,1.0,-1.0,0.0,1.0,1
2021-03-29,3,4,3,1,3,1,-1,-1,-1,8,unanimous,0.02830907054497811,1,31,17,1.0,1.0,-1.0,0.0,1.0,1
2021-03-30,3,3,3,1,3,1,-1,-1,-1,7,strong,0.02431027069970959,1,31,18,1.0,1.0,-1.0,0.0,1.0,1
2021-03-31,3,3,3,1,3,1,-1,-1,-1,7,strong,0.03855377974636076,1,31,19,1.0,1.0,-1.0,0.0,1.0,1
2021-04-01,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.05908940253299466,1,31,20,1.0,1.0,-1.0,0.0,1.0,2
2021-04-05,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.05786542022480956,1,31,21,1.0,1.0,-1.0,0.0,1.0,2
2021-04-06,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.062001366584410356,1,31,22,1.0,1.0,-1.0,0.0,1.0,2
2021-04-07,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.05012561727794829,1,31,23,1.0,1.0,-1.0,0.0,1.0,2
2021-04-08,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.05078728725531223,1,31,24,1.0,1.0,-1.0,0.0,1.0,2
2021-04-09,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.056843981261499144,1,31,25,1.0,-1.0,-1.0,0.0,1.0,2
2021-04-12,1,3,3,1,3,1,1,-1,-1,8,unanimous,0.05534939245256454,1,31,26,1.0,-1.0,-1.0,0.0,1.0,2
2021-04-13,1,3,3,2,3,1,1,-1,-1,8,unanimous,0.05709078415418167,1,31,27,1.0,-1.0,-1.0,0.0,1.0,2
2021-04-14,1,3,3,2,3,1,1,-1,-1,8,unanimous,0.05168647168174023,1,31,28,1.0,-1.0,-1.0,0.0,1.0,2
2021-04-15,1,3,3,2,3,1,1,-1,-1,8,unanimous,0.06076791070363563,1,31,29,1.0,-1.0,-1.0,0.0,1.0,2
2021-04-16,1,1,1,2,3,1,1,1,1,8,unanimous,0.0645113308771521,1,31,30,1.0,-1.0,-1.0,0.0,1.0,4
2021-04-19,1,1,1,2,3,1,1,1,1,8,unanimous,0.06008745119251413,1,31,31,1.0,-1.0,-1.0,0.0,1.0,4
2021-04-20,1,1,1,2,3,1,1,1,1,8,unanimous,0.04872145040569509,1,31,32,1.0,-1.0,-1.0,0.0,1.0,4
2021-04-21,1,1,1,2,3,1,1,1,1,8,unanimous,0.06299387726736028,1,31,33,1.0,-1.0,-1.0,0.0,1.0,4
2021-04-22,1,1,1,2,3,1,1,1,1,8,unanimous,0.05945375529067398,1,31,34,1.0,-1.0,1.0,0.0,1.0,4
2021-04-23,1,1,1,2,3,1,1,1,1,8,unanimous,0.06474614845856574,1,31,35,-1.0,-1.0,1.0,1.0,1.0,4
2021-04-26,1,1,1,2,3,1,1,1,1,8,unanimous,0.055101507669645056,1,31,36,-1.0,-1.0,1.0,1.0,1.0,4
2021-04-27,1,1,1,2,3,1,1,1,1,8,unanimous,0.052982018452608526,1,31,37,-1.0,-1.0,1.0,1.0,1.0,4
2021-04-28,1,1,1,2,3,1,1,1,1,8,unanimous,0.053698410662211815,1,31,38,-1.0,-1.0,1.0,1.0,1.0,4
2021-04-29,1,1,1,2,3,1,1,1,1,8,unanimous,0.056650126937791145,1,31,39,-1.0,-1.0,1.0,1.0,1.0,4
2021-04-30,2,1,1,2,3,1,1,1,1,7,strong,0.04705898266828068,1,31,40,-1.0,-1.0,1.0,1.0,1.0,4
2021-05-03,2,1,1,2,3,1,1,1,1,8,unanimous,0.04841967976977013,1,31,41,-1.0,-1.0,1.0,1.0,1.0,4
2021-05-04,2,1,1,2,3,1,1,1,1,8,unanimous,0.04077732519136157,1,31,42,-1.0,-1.0,1.0,1.0,1.0,4
2021-05-05,0,1,0,2,3,1,1,1,1,7,strong,0.04043868728428068,1,31,43,-1.0,-1.0,1.0,1.0,1.0,4
2021-05-06,2,1,1,2,3,1,1,1,1,8,unanimous,0.047176338626786274,1,31,44,-1.0,-1.0,1.0,1.0,1.0,4
2021-05-07,2,1,1,2,3,1,1,1,1,8,unanimous,0.0529821573002639,-1,32,45,-1.0,-1.0,1.0,0.0,0.0,4
2021-05-10,0,1,1,2,3,1,1,1,1,8,unanimous,0.041715556974082024,-1,32,46,-1.0,-1.0,1.0,0.0,0.0,4
2021-05-11,4,1,1,2,3,1,-1,1,1,6,lean,0.03229553951276931,-1,32,47,-1.0,-1.0,1.0,0.0,0.0,3
2021-05-12,5,0,5,2,3,1,-1,1,-1,4,mixed,0.010168185677175368,-1,32,48,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-13,4,5,5,2,3,1,-1,-1,-1,5,mixed,0.021529807720171545,-1,32,49,-1.0,-1.0,1.0,0.0,0.0,1
2021-05-14,4,0,0,2,3,1,-1,1,1,6,lean,0.035105840585156645,-1,32,50,-1.0,-1.0,1.0,0.0,0.0,3
2021-05-17,4,0,4,2,3,1,-1,1,-1,6,lean,0.031570862803272814,-1,32,51,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-18,4,5,4,2,3,1,-1,-1,-1,5,mixed,0.02207403111362083,-1,32,52,-1.0,-1.0,1.0,0.0,0.0,1
2021-05-19,4,0,4,2,3,1,-1,1,-1,4,mixed,0.018172126250020626,-1,32,53,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-20,4,4,4,2,3,1,-1,-1,-1,6,lean,0.027651526648828972,-1,32,54,-1.0,-1.0,1.0,0.0,0.0,1
2021-05-21,4,4,4,0,3,1,-1,-1,-1,5,mixed,0.025543757085217167,-1,32,55,-1.0,-1.0,1.0,0.0,0.0,1
2021-05-24,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.03371503344212545,-1,32,56,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-25,4,4,4,0,3,1,-1,-1,-1,8,unanimous,0.030462249830361054,-1,32,57,-1.0,-1.0,1.0,0.0,0.0,1
2021-05-26,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.03168505832623869,-1,32,58,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-27,0,4,4,0,3,1,1,-1,-1,7,strong,0.030604369633693063,-1,32,59,-1.0,-1.0,1.0,0.0,0.0,2
2021-05-28,0,3,0,0,3,1,1,-1,1,8,unanimous,0.029605857999811858,-1,32,60,-1.0,-1.0,1.0,0.0,0.0,3
2021-06-01,0,4,0,0,3,1,1,-1,1,8,unanimous,0.02766703341146226,-1,32,61,-1.0,-1.0,1.0,0.0,0.0,3
2021-06-02,0,3,0,0,3,1,1,-1,1,8,unanimous,0.027538588530418462,-1,32,62,-1.0,-1.0,1.0,0.0,0.0,3
2021-06-03,0,3,0,0,3,1,1,-1,1,8,unanimous,0.022652138665416266,-1,32,63,-1.0,-1.0,1.0,0.0,0.0,3
2021-06-04,0,4,0,0,3,1,1,-1,1,8,unanimous,0.030032300437197845,-1,32,64,-1.0,-1.0,1.0,0.0,0.0,3
2021-06-07,0,4,4,0,3,1,1,-1,-1,7,strong,0.028093712218868028,-1,32,65,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-08,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.027128383328596906,-1,32,66,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-09,0,4,4,0,3,1,1,-1,-1,8,unanimous,0.024313129375688303,-1,32,67,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-10,0,3,3,0,3,1,1,-1,-1,8,unanimous,0.04155051906617502,-1,32,68,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-11,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.031769711465672645,-1,32,69,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-14,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.029074890525003783,-1,32,70,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-15,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.025752547029845863,-1,32,71,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-16,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.02269813498929152,-1,32,72,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-17,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.025149979141533274,-1,32,73,-1.0,-1.0,1.0,0.0,0.0,2
2021-06-18,5,5,5,1,3,1,-1,-1,-1,5,mixed,0.003141033485763667,-1,32,74,-1.0,1.0,1.0,0.0,0.0,1
2021-06-21,0,4,0,1,3,1,1,-1,1,7,strong,0.016315645308741966,-1,32,75,-1.0,1.0,1.0,0.0,0.0,3
2021-06-22,0,4,0,1,3,1,1,-1,1,8,unanimous,0.019894413361285834,-1,32,76,-1.0,1.0,1.0,0.0,0.0,3
2021-06-23,0,3,0,1,3,1,1,-1,1,8,unanimous,0.01773131234386982,-1,32,77,-1.0,1.0,1.0,0.0,0.0,3
2021-06-24,0,3,0,1,3,1,1,-1,1,8,unanimous,0.022281137571454113,-1,32,78,-1.0,1.0,1.0,0.0,0.0,3
2021-06-25,0,2,0,1,3,1,1,1,1,8,unanimous,0.024364224322804606,-1,32,79,-1.0,1.0,1.0,0.0,0.0,4
2021-06-28,0,3,3,1,3,1,1,-1,-1,8,unanimous,0.025587215454793033,-1,32,80,-1.0,1.0,1.0,0.0,0.0,2
